Epoch,Precision,Recall,Accuracy,AUROC,F1,Best Epoch
2,0.05626697710516104,1.0,0.061003861003861,0.7583865735843734,0.106539309331374,2
4,0.0684285040113261,1.0,0.23783783783783785,0.8289937239968973,0.12809187279151943,4
6,0.055984555984555984,1.0,0.055984555984555984,0.6398547352090826,0.10603290676416818,4
8,0.07795527156549521,0.8413793103448276,0.43397683397683395,0.6787955715393837,0.14269005847953217,8
10,0.05802320928371348,1.0,0.09111969111969112,0.589559269445032,0.10968229954614221,8
